hh_id,hh_expenditures_0,hh_expenditures_0_pc,hh_weights,urban,hh_size,Income_Group_5,Income_Group_10,hh_expenditures_USD,expenditures,share_ely,Urban
1405,96336,48168,862.1742,1,2,4,7,2966.1011730656733,8400,0.08719481813652218,Urban
1406,497280,497280,862.1742,1,1,5,10,15310.8162197112,9600,0.019305019305019305,Urban
1407,430608,215304,920.7552,1,2,5,10,13258.04365897965,21600,0.05016163192509196,Urban
1408,246276,82092,920.7552,1,3,5,9,7582.6226176914315,24000,0.09745163962383667,Urban
1409,53796,53796,920.7552,1,1,4,7,1656.3317836140277,4560,0.08476466651795672,Urban
1410,186720,62240,920.7552,1,3,4,8,5748.945472459128,9600,0.05141388174807198,Urban
1411,865368,216342,920.7552,1,4,5,10,26643.923766125805,42000,0.04853426519122501,Urban
1412,211020,52755,920.7552,1,4,4,7,6497.121216786231,14400,0.06823997725334091,Urban
1413,149220,49740,920.7552,1,3,4,7,4594.3532744234735,28200,0.1889827100924809,Urban
1414,663780,132756,920.7552,1,5,5,10,20437.205578989502,72000,0.10846967368706499,Urban
1415,147420,73710,920.7552,1,2,4,8,4538.932848917762,24000,0.1628001628001628,Urban
1416,436020,109005,920.7552,1,4,5,9,13424.674405000154,36000,0.08256501995321315,Urban
1417,1141836,285459,542.2569,1,4,5,10,35156.1316542997,48000,0.04203756056036068,Urban
1418,231900,57975,542.2569,1,4,4,8,7139.998152652483,36000,0.15523932729624837,Urban
1419,457236,76206,542.2569,1,6,5,9,14077.896486960806,48000,0.10497861060808861,Urban
1420,965112,482556,542.2569,1,2,5,10,29714.954278148958,48000,0.049735160271553974,Urban
1421,470280,235140,542.2569,1,2,5,10,14479.509837125528,24000,0.05103342689461597,Urban
1422,303396,75849,542.2569,1,4,5,9,9341.29745373934,8400,0.02768658782581181,Urban
1423,496308,248154,542.2569,1,2,5,10,15280.889189938114,18000,0.03626780144587635,Urban
1424,263568,65892,542.2569,1,4,4,8,8115.028172049632,8400,0.031870333272627935,Urban
1425,33960,16980,542.2569,1,2,2,3,1045.5986945410882,4200,0.12367491166077739,Urban
1426,160548,40137,730.0274,1,4,3,6,4943.132485606085,14400,0.08969280215262725,Urban
1427,137496,68748,730.0274,1,2,4,8,4233.381569629607,12000,0.08727526618956188,Urban
1428,58548,19516,730.0274,1,3,2,4,1802.6417069491056,4800,0.08198401311744209,Urban
1429,182796,45699,730.0274,1,4,4,7,5628.128944856677,6600,0.03610582288452702,Urban
1430,69720,34860,730.0274,1,2,3,6,2146.6178145878876,1800,0.025817555938037865,Urban
1431,594996,594996,730.0274,1,1,5,10,18319.406385664584,24000,0.04033640562289494,Urban
1432,62280,20760,730.0274,1,3,2,4,1917.546722497614,7800,0.1252408477842004,Urban
1433,119820,39940,730.0274,1,3,3,6,3689.152991163521,6960,0.05808713069604406,Urban
1434,70152,70152,730.0274,1,1,4,8,2159.918716709258,3600,0.05131713992473486,Urban
1435,194772,194772,730.0274,1,1,5,10,5996.859509221344,5268,0.027047008810301275,Urban
1436,1950468,975234,730.0274,1,2,5,10,60053.203608485484,118200,0.06060084041368533,Urban
1437,322596,53766,793.4167,1,6,4,7,9932.448659133595,18000,0.05579734404642339,Urban
1438,85908,85908,793.4167,1,1,5,9,2645.0321746359186,9600,0.11174745076127951,Urban
1439,823980,274660,793.4167,1,3,5,10,25369.623448997816,15600,0.01893249836161072,Urban
1440,891576,445788,793.4167,1,2,5,10,27450.845161488964,24000,0.026918624996635172,Urban
1441,496584,496584,793.4167,1,1,5,10,15289.386988515656,16800,0.03383113430960321,Urban
1442,223224,44644.8,793.4167,1,5,4,7,6872.871701714955,24000,0.10751532093323299,Urban
1443,319428,79857,793.4167,1,4,5,9,9834.908710243542,42000,0.13148502949021376,Urban
1444,278640,278640,793.4167,1,1,5,10,8579.081868284122,15600,0.05598621877691645,Urban
1445,152736,50912,793.4167,1,3,4,7,4702.607838911297,6000,0.03928346951602765,Urban
1446,446388,111597,961.8604,1,4,5,9,13743.896055913052,36000,0.08064732922928036,Urban
1447,168648,168648,961.8604,1,1,5,10,5192.524400381785,3600,0.021346235947061334,Urban
1448,137436,68718,961.8604,1,2,4,8,4231.53422211275,2400,0.017462673535318256,Urban
1449,117492,117492,961.8604,1,1,5,10,3617.475907509468,3000,0.02553365335512205,Urban
1450,95184,95184,961.8604,1,1,5,9,2930.632100742018,4200,0.04412506303580434,Urban
1451,990000,330000,961.8604,1,3,5,10,30481.23402814126,24000,0.024242424242424242,Urban
1452,183348,183348,961.8604,1,1,5,10,5645.124542011762,12000,0.06544930950978467,Urban
1453,67824,67824,961.8604,1,1,4,8,2088.241633055205,2400,0.035385704175513094,Urban
1454,170040,170040,961.8604,1,1,5,10,5235.382862772869,7200,0.04234297812279464,Urban
1455,157152,157152,961.8604,1,1,5,10,4838.572616151975,3600,0.022907758094074526,Urban
1456,115932,57966,961.8604,1,2,4,8,3569.444872071185,36000,0.3105268605734396,Urban
1457,64464,64464,961.8604,1,1,4,8,1984.7901721112105,4800,0.07446016381236038,Urban
1458,111684,111684,961.8604,1,1,5,9,3438.652667877706,2400,0.02148920167615773,Urban
1459,298272,149136,961.8604,1,2,5,10,9183.533975799748,9600,0.0321853878339234,Urban
1460,46224,46224,961.8604,1,1,4,7,1423.1965269866685,12000,0.25960539979231567,Urban
1461,173676,86838,398.0112,1,2,5,9,5347.332122294406,72000,0.4145650521661024,Urban
1462,66444,22148,398.0112,1,3,2,4,2045.752640167493,12000,0.18060321473722232,Urban
1463,64860,32430,398.0112,1,2,3,6,1996.982665722467,12000,0.18501387604070305,Urban
1464,103500,14785.714285714286,398.0112,1,7,2,3,3186.674466578405,12000,0.11594202898550725,Urban
1465,525504,175168,398.0112,1,3,5,10,16179.808491640753,36000,0.06850566313481915,Urban
1466,300828,150414,398.0112,1,2,5,10,9262.23098001786,18000,0.05983485579799753,Urban
1467,56088,28044,398.0112,1,2,3,5,1726.9004587579668,2400,0.04278990158322636,Urban
1468,390828,130276,398.0112,1,3,5,10,12033.252255303427,18000,0.04605606558383739,Urban
1469,24852,24852,398.0112,1,1,3,5,765.1713414821885,0,0,Urban
1470,141552,47184,398.0112,1,3,4,7,4358.262261769143,12000,0.084774499830451,Urban
1471,287616,287616,398.0112,1,1,5,10,8855.445056805936,8400,0.029205607476635514,Urban
1472,134040,67020,398.0112,1,2,4,8,4126.974352658641,14400,0.10743061772605192,Urban
1473,126108,42036,398.0112,1,3,4,7,3882.7550109301396,9000,0.07136739937196689,Urban
1474,88380,88380,630.2789,1,1,5,9,2721.1428923304293,4800,0.05431093007467753,Urban
1475,187080,46770,630.2789,1,4,4,7,5760.02955756027,8400,0.04490057729313662,Urban
1476,377016,75403.2,630.2789,1,5,4,8,11607.992856922936,9600,0.025463110318925456,Urban
1477,930912,232728,630.2789,1,4,5,10,28661.966193540444,48000,0.051562338867691036,Urban
1478,221556,110778,630.2789,1,2,5,9,6821.515440746329,26400,0.1191572333856903,Urban
1479,62808,15702,630.2789,1,4,2,3,1933.803380645956,0,0,Urban
1480,1052352,350784,630.2789,1,3,5,10,32400.997567659106,6000,0.0057015143222039774,Urban
1481,191760,191760,630.2789,1,1,5,10,5904.1226638751195,6000,0.03128911138923655,Urban
1482,181140,45285,630.2789,1,4,4,7,5577.142153391423,12000,0.06624710168930109,Urban
1483,402732,134244,630.2789,1,3,5,10,12399.766002647866,48000,0.1191859598939245,Urban
1484,58716,29358,630.2789,1,2,3,5,1807.8142799963055,11400,0.19415491518495812,Urban
1485,708468,236156,630.2789,1,3,5,10,21813.11000954463,61200,0.08638357695760429,Urban
1486,415440,83088,630.2789,1,5,5,9,12791.034206718188,54000,0.12998266897746968,Urban
1487,773616,257872,630.2789,1,3,5,10,23818.95994334801,24000,0.031023143264875597,Urban
1488,408300,136100,630.2789,1,3,5,10,12571.1998522122,18000,0.0440852314474651,Urban
1489,772404,193101,800.2446,1,4,5,10,23781.643523507497,9600,0.012428729007099912,Urban
1490,351036,70207.2,800.2446,1,5,4,8,10808.091382123834,48000,0.1367381123303593,Urban
1491,414540,82908,800.2446,1,5,5,9,12763.323993965332,18000,0.04342162396873643,Urban
1492,173544,28924,800.2446,1,6,3,5,5343.267957757321,14400,0.08297607523164155,Urban
1493,153672,153672,800.2446,1,1,5,10,4731.426460174267,7200,0.046853037638606904,Urban
1494,311616,77904,800.2446,1,4,5,9,9594.384063548756,10800,0.03465804066543438,Urban
1495,222312,55578,800.2446,1,4,4,8,6844.792019458728,12000,0.05397819281010472,Urban
1496,341052,85263,800.2446,1,4,5,9,10500.692755318822,13200,0.03870377537736181,Urban
1497,171888,57296,800.2446,1,3,4,8,5292.281166292066,36000,0.20943870427254957,Urban
1498,559668,111933.6,800.2446,1,5,5,9,17231.688167739154,18000,0.03216192456956624,Urban
1499,329004,65800.8,800.2446,1,5,4,8,10129.745373933927,30000,0.0911843017106175,Urban
1500,362544,362544,800.2446,1,1,5,10,11162.412635857016,15600,0.043029259896729774,Urban
1501,221736,55434,800.2446,1,4,4,8,6827.0574832969,24000,0.10823682216690118,Urban
1502,232296,77432,800.2446,1,3,5,9,7152.19064626374,9600,0.04132658332472363,Urban
1503,139488,46496,800.2446,1,3,4,7,4294.713507189261,6000,0.04301445285615967,Urban
1504,312336,78084,574.7702,1,4,5,9,9616.55223375104,24000,0.0768403258029814,Urban
1505,412752,137584,574.7702,1,3,5,10,12708.273037962992,38400,0.09303407372950342,Urban
1506,55092,55092,574.7702,1,1,4,8,1696.23448997814,2160,0.03920714441298192,Urban
1507,77736,77736,574.7702,1,1,5,9,2393.423442839989,2160,0.02778635381290522,Urban
1508,425700,141900,574.7702,1,3,5,10,13106.930632100743,7200,0.016913319238900635,Urban
1509,760392,253464,574.7702,1,3,5,10,23411.804550632718,60000,0.07890666919168009,Urban
1510,60528,20176,574.7702,1,3,2,4,1863.6041750053882,4800,0.07930214115781126,Urban
1511,14196,14196,574.7702,1,1,1,2,437.0824224883771,0,0,Urban
1512,111960,111960,574.7702,1,1,5,9,3447.150466455248,6000,0.05359056806002144,Urban
1513,78864,78864,574.7702,1,1,5,9,2428.1535761569016,2160,0.027388922702373707,Urban
1514,239760,239760,395.9006,1,1,5,10,7382.0006773607565,20400,0.08508508508508508,Urban
1515,177780,59260,395.9006,1,3,4,8,5473.690692447428,26400,0.14849814377320283,Urban
1516,46044,15348,395.9006,1,3,2,3,1417.6544844360972,12000,0.26062027625749284,Urban
1517,219048,43809.6,395.9006,1,5,4,7,6744.296314541704,15600,0.07121726744823052,Urban
1518,42252,21126,395.9006,1,2,2,4,1300.902121370732,0,0,Urban
1519,46704,46704,395.9006,1,1,4,7,1437.9753071215248,24000,0.513874614594039,Urban
1520,132540,66270,395.9006,1,2,4,8,4080.790664737215,24000,0.1810774105930285,Urban
1521,287376,287376,580.7943,1,1,5,10,8848.055666738508,6000,0.020878570235510274,Urban
1522,118080,39360,580.7943,1,3,3,6,3635.579913174667,6000,0.0508130081300813,Urban
1523,438936,109734,580.7943,1,4,5,9,13514.455494319407,24000,0.05467767510525452,Urban
1524,292428,36553.5,580.7943,1,8,3,6,9003.602327657873,24000,0.0820714842627929,Urban
1525,500580,125145,580.7943,1,4,5,10,15412.420333138336,24000,0.0479443845139638,Urban
1526,144168,72084,580.7943,1,2,4,8,4438.806613504111,4800,0.0332944897619444,Urban
1527,54804,27402,580.7943,1,2,3,5,1687.367221897226,6000,0.10948105977665863,Urban
1528,199644,39928.8,580.7943,1,5,3,6,6146.8641275901355,6000,0.03005349522149426,Urban
1529,385140,192570,580.7943,1,2,5,10,11858.12371070538,15600,0.040504751518928184,Urban
1530,41700,20850,662.157,1,2,2,4,1283.906524215647,3600,0.08633093525179857,Urban
1531,114948,57474,662.157,1,2,4,8,3539.1483727947293,13200,0.1148345338761875,Urban
1532,231000,77000,662.157,1,3,5,9,7112.287939899628,11400,0.04935064935064935,Urban
1533,75816,25272,662.157,1,3,3,5,2334.3083223005638,0,0,Urban
1534,35664,17832,662.157,1,2,2,3,1098.0633640198282,6000,0.16823687752355315,Urban
1535,364380,121460,662.157,1,3,5,10,11218.941469872841,0,0,Urban
1536,74844,37422,662.157,1,2,3,6,2304.381292527479,5040,0.06734006734006734,Urban
1537,222576,55644,662.157,1,4,4,8,6852.920348532899,14400,0.06469700237222342,Urban
1538,81816,40908,662.157,1,2,3,6,2519.043073986268,6720,0.08213552361396304,Urban
1539,199524,49881,662.157,1,4,4,7,6143.169432556421,10800,0.05412882660732544,Urban
1540,137100,68550,662.157,1,2,4,8,4221.1890760183505,9000,0.06564551422319474,Urban
1541,200256,66752,662.157,1,3,4,8,6165.707072262077,8640,0.04314477468839885,Urban
1542,269568,89856,517.9248,1,3,5,9,8299.762923735338,12000,0.044515669515669515,Urban
1543,30204,30204,517.9248,1,1,3,5,929.954739985837,0,0,Urban
1544,1256712,628356,517.9248,1,2,5,10,38693.06321007421,18000,0.014323090732005423,Urban
1545,854292,427146,517.9248,1,2,5,10,26302.903414513996,60000,0.07023359694343385,Urban
1546,1106064,276516,517.9248,1,4,5,10,34054.743064749535,30000,0.027123204443865817,Urban
1547,379524,189762,307.9553,1,2,5,10,11685.21198312756,15600,0.041104119897555885,Urban
1548,229800,114900,307.9553,1,2,5,10,7075.340989562487,2400,0.010443864229765013,Urban
1549,131748,65874,307.9553,1,2,4,8,4056.405677514702,2160,0.016394935786501502,Urban
1550,122928,61464,307.9553,1,2,4,8,3784.845592536716,0,0,Urban
1551,95112,47556,307.9553,1,2,4,7,2928.41528372179,8160,0.08579359071410547,Urban
1552,592680,148170,307.9553,1,4,5,10,18248.0987715139,38400,0.06479044340959708,Urban
1553,473328,94665.6,307.9553,1,5,5,9,14573.355090981866,49200,0.10394483318121894,Urban
1554,147804,147804,307.9553,1,1,5,10,4550.755873025648,11400,0.07712917106438257,Urban
1555,199464,99732,307.9553,1,2,5,9,6141.322085039565,4800,0.02406449284081338,Urban
1556,195072,97536,307.9553,1,2,5,9,6006.096246805629,6000,0.030757874015748032,Urban
1557,170616,85308,307.9553,1,2,5,9,5253.117398934696,18000,0.10550007033338023,Urban
1558,377832,62972,307.9553,1,6,4,8,11633.11678315219,9840,0.026043320841008702,Urban
1559,461412,153804,1120.163,1,3,5,10,14206.471874134057,21600,0.04681282671451978,Urban
1560,112380,112380,1120.163,1,1,5,9,3460.0818990732478,3360,0.02989855846235985,Urban
1561,169368,56456,1120.163,1,3,4,8,5214.69257058407,4560,0.026923621935666713,Urban
1562,185484,61828,1120.163,1,3,4,8,5710.890113611873,6000,0.032347803584136636,Urban
1563,942648,188529.6,1120.163,1,5,5,10,29023.307367837682,42000,0.044555337729459986,Urban
1564,374016,74803.2,1120.163,1,5,4,8,11515.625481080084,10320,0.027592402464065708,Urban
1565,144000,72000,1120.163,1,2,4,8,4433.634040456911,4800,0.03333333333333333,Urban
1566,121620,121620,1120.163,1,1,5,10,3744.5734166692328,1200,0.00986679822397632,Urban
1567,195276,97638,1120.163,1,2,5,9,6012.377228362942,6000,0.030725742026669944,Urban
1568,165864,41466,1120.163,1,4,4,7,5106.807475599619,9900,0.059687454782231225,Urban
1569,141648,28329.6,1120.163,1,5,3,5,4361.2180177961145,7440,0.052524567943070144,Urban
1570,309516,77379,1120.163,1,4,5,9,9529.726900458758,6240,0.020160508665141706,Urban
1571,243840,121920,1120.163,1,2,5,10,7507.620308507036,26400,0.10826771653543307,Urban
1572,127572,25514.4,1055.9632,1,5,3,5,3927.8302903414515,15600,0.12228388674630797,Urban
1573,734424,146884.8,1055.9632,1,5,5,10,22612.27254533699,30000,0.04084833828959838,Urban
1574,170172,42543,1055.9632,1,4,4,7,5239.447027309954,48000,0.28206755517946547,Urban
1575,357420,71484,1055.9632,1,5,4,8,11004.649157917424,12000,0.033573946617424875,Urban
1576,264156,132078,1055.9632,1,2,5,10,8133.132177714831,4200,0.015899695634397856,Urban
1577,108240,36080,1055.9632,1,3,3,6,3332.614920410111,13200,0.12195121951219512,Urban
1578,144228,36057,1055.9632,1,4,3,6,4440.6539610209675,14400,0.09984191696480572,Urban
1579,191952,31992,1055.9632,1,6,3,6,5910.034175929062,16800,0.08752188047011752,Urban
1580,486372,69481.71428571429,1055.9632,1,7,4,8,14974.968441146588,12000,0.024672472921960967,Urban
1581,78180,39090,1055.9632,1,2,3,6,2407.093814464731,4800,0.06139677666922486,Urban
1582,98796,32932,1057.9832,1,3,3,6,3041.8424212568125,6000,0.060731203692457186,Urban
1583,58428,19476,1057.9832,1,3,2,4,1798.9470119153916,6240,0.10679811049496817,Urban
1584,133536,33384,1057.9832,1,4,3,6,4111.456633517042,9600,0.07189072609633357,Urban
1585,108804,108804,1057.9832,1,1,5,9,3349.9799870685674,6000,0.05514503143266792,Urban
1586,44292,22146,1057.9832,1,2,2,4,1363.7119369438715,2400,0.0541858574911948,Urban
1587,318048,159024,1057.9832,1,2,5,10,9792.419717355831,3600,0.011319046181708422,Urban
1588,239076,119538,1057.9832,1,2,5,10,7360.940915668586,3600,0.01505797319680771,Urban
1589,153252,38313,1057.9832,1,4,3,6,4718.495027556268,18000,0.11745360582569885,Urban
1590,156900,26150,1057.9832,1,6,3,5,4830.813756581176,9000,0.05736137667304015,Urban
1591,84444,28148,1057.9832,1,3,3,5,2599.956895224607,4800,0.05684240443370755,Urban
1592,318936,53156,1057.9832,1,6,4,7,9819.760460605316,9360,0.02934758070584694,Urban
1593,100824,14403.42857142857,1057.9832,1,7,1,2,3104.2827673265806,20100,0.19935729588193288,Urban
1594,102888,34296,957.8825,1,3,3,6,3167.831521906463,6000,0.0583158385817588,Urban
1595,237840,33977.142857142855,957.8825,1,7,3,6,7322.885556821331,45600,0.1917255297679112,Urban
1596,314964,78741,957.8825,1,4,5,9,9697.466054989378,14400,0.045719510801234424,Urban
1597,410160,82032,491.7008,1,5,5,9,12628.467625234767,18000,0.04388531304856641,Urban
1598,74844,74844,491.7008,1,1,4,8,2304.381292527479,4380,0.058521725188391854,Urban
1599,208092,104046,491.7008,1,2,5,9,6406.970657963608,24000,0.11533360244507238,Urban
1600,137208,45736,491.7008,1,3,4,7,4224.514301548693,9600,0.06996676578625154,Urban
1601,120228,120228,491.7008,1,1,5,10,3701.714954278149,3720,0.03094121169777423,Urban
1602,213060,106530,491.7008,1,2,5,9,6559.931032359371,3744,0.017572514784567728,Urban
1603,174036,174036,491.7008,1,1,5,10,5358.416207395549,2556,0.014686616562090603,Urban
1604,319764,159882,491.7008,1,2,5,10,9845.253856337942,6756,0.02112808196044583,Urban
1605,172308,86154,491.7008,1,2,5,9,5305.212598910065,1800,0.010446409917125149,Urban
1606,121608,121608,491.7008,1,1,5,10,3744.2039471658613,2520,0.020722320899940794,Urban
1607,185256,92628,491.7008,1,2,5,9,5703.8701930478155,4320,0.023319082782743878,Urban
1608,325644,108548,491.7008,1,3,5,9,10026.293912989933,25200,0.07738511994693592,Urban
1609,152964,50988,491.7008,1,3,4,7,4709.627759475354,8400,0.054914881933003847,Urban
1610,347256,86814,1235.9569,1,4,5,9,10691.70848856184,48000,0.13822655332089295,Urban
1611,555120,185040,1235.9569,1,3,5,10,17091.65922596139,7200,0.01297016861219196,Urban
1612,75624,18906,1235.9569,1,4,2,3,2328.396810246621,0,0,Urban
1613,321936,107312,1235.9569,1,3,5,9,9912.127836448168,9600,0.029819591471596837,Urban
1614,247920,24792,1235.9569,1,10,3,5,7633.239939653315,16800,0.06776379477250725,Urban
1615,172932,86466,1235.9569,1,2,5,9,5324.425013085379,12000,0.06939143709666228,Urban
1616,89124,44562,1235.9569,1,2,4,7,2744.0500015394564,18000,0.20196580045778914,Urban
1617,139080,139080,1235.9569,1,1,5,10,4282.151544074633,18000,0.12942191544434858,Urban
1618,271980,135990,1235.9569,1,2,5,10,8374.02629391299,14400,0.05294506949040371,Urban
1619,319572,106524,1235.9569,1,3,5,9,9839.342344284,30000,0.09387555855957343,Urban
1620,166056,55352,998.855,1,3,4,8,5112.718987653561,9600,0.05781182251770487,Urban
1621,251184,62796,998.855,1,4,4,8,7733.735644570338,24000,0.09554748710108923,Urban
1622,158700,52900,998.855,1,3,4,7,4886.234182086887,18000,0.11342155009451796,Urban
1623,88536,14756,998.855,1,6,2,3,2725.9459958742573,6000,0.06776904310111141,Urban
1624,277080,34635,998.855,1,8,3,6,8531.05083284584,8400,0.030316154179298397,Urban
1625,56484,28242,998.855,1,2,3,5,1739.0929523692232,12000,0.21244954323348206,Urban
1626,369648,92412,998.855,1,4,5,9,11381.13858185289,19200,0.05194130632385405,Urban
1627,169764,33952.8,998.855,1,5,3,6,5226.885064195327,9600,0.05654909168021489,Urban
1628,934884,233721,998.855,1,4,5,10,28784.26059915638,30000,0.03208954265983801,Urban
1629,89436,44718,998.855,1,2,4,7,2753.6562086271133,2400,0.026834831611431638,Urban
1630,300720,150360,998.855,1,2,5,10,9258.905754487516,49200,0.1636073423782921,Urban
1631,150576,50192,998.855,1,3,4,7,4636.1033283044435,18000,0.11954096270321964,Urban
1632,75792,37896,738.7455,1,2,3,6,2333.569383293821,2400,0.031665611146295125,Urban
1633,246984,35283.42857142857,738.7455,1,7,3,6,7604.421318390345,24000,0.0971722864639005,Urban
1634,893964,223491,738.7455,1,4,5,10,27524.369592659874,18000,0.020135038994858852,Urban
